"Country or Area","Year","Value","Value Footnotes"
"Kenya","1962","0.304273984864711",""
"Kenya","1961","0.28725726973888",""
"Kenya","1960","0.29949688110701",""
"Kiribati","2011","0.595622097800539",""
"Kiribati","2010","0.607308471670174",""
"Kiribati","2009","0.401099775271961",""
"Kiribati","2008","0.558783790647825",""
"Kiribati","2007","0.533049527567231",""
"Kiribati","2006","0.739181174872954",""
"Kiribati","2005","0.675183311852181",""
"Kiribati","2004","0.48599039151803",""
"Kiribati","2003","0.453775367862125",""
"Kiribati","2002","0.461822927996519",""
"Kiribati","2001","0.298970392974446",""
"Kiribati","2000","0.391003009264744",""
"Kiribati","1999","0.353577842326652",""
"Kiribati","1998","0.404666732061406",""
"Kiribati","1997","0.365831151016336",""
"Kiribati","1996","0.464724295689863",""
"Kiribati","1995","0.283067659886526",""
"Kiribati","1994","0.286955160810705",""
"Kiribati","1993","0.290562848313568",""
"Kiribati","1992","0.29425059847806",""
"Kiribati","1991","0.298542701294472",""
"Kiribati","1990","0.303848862741849",""
"Kiribati","1989","0.310486431565133",""
"Kiribati","1988","0.318389673535541",""
"Kiribati","1987","0.327108917367905",""
"Kiribati","1986","0.279842488438468",""
"Kiribati","1985","0.343749023529044",""
"Kiribati","1984","0.350528931939842",""
"Kiribati","1983","0.35625",""
"Kiribati","1982","0.421369710102105",""
"Kiribati","1981","0.487819478856611",""
"Kiribati","1980","0.494371418941692",""
"Kiribati","1979","0.438718829581774",""
"Kiribati","1978","0.381555216426193",""
"Kiribati","1977","0.387256886385638",""
"Kiribati","1976","0.589549839228296",""
"Kiribati","1975","0.598216389639109",""
"Kiribati","1974","0.606873597881652",""
"Kiribati","1973","0.684077977800578",""
"Kiribati","1972","0.485943623042993",""
"Kiribati","1971","0.563936947327951",""
"Kiribati","1970","0.429886090541412",""
"Kiribati","1969","0.218694710057054",""
"Kiribati","1968","0.668225718277349",""
"Kiribati","1967","0.454211395540875",""
"Kiribati","1966","0.23179031204568",""
"Kiribati","1965","0.23680981595092",""
"Kiribati","1964","0.403641246917929",""
"Kiribati","1963","0.413211033985396",""
"Kiribati","1962","0.253994274104174",""
"Kiribati","1961","0.173540616644187",""
"Korea, Dem. Rep.","2011","2.98718211203856",""
"Korea, Dem. Rep.","2010","2.95883370735282",""
"Korea, Dem. Rep.","2009","3.08670210980672",""
"Korea, Dem. Rep.","2008","3.22067240286178",""
"Korea, Dem. Rep.","2007","2.91845929476034",""
"Korea, Dem. Rep.","2006","3.52764774083093",""
"Korea, Dem. Rep.","2005","3.48601253651107",""
"Korea, Dem. Rep.","2004","3.36229238806435",""
"Korea, Dem. Rep.","2003","3.31683637627647",""
"Korea, Dem. Rep.","2002","3.27376167802095",""
"Korea, Dem. Rep.","2001","3.44891594098295",""
"Korea, Dem. Rep.","2000","3.35806654735082",""
"Korea, Dem. Rep.","1999","3.14003137655412",""
"Korea, Dem. Rep.","1998","2.89275751831612",""
"Korea, Rep.","2011","11.8407568666903",""
"Korea, Rep.","2010","11.4695874748226",""
"Korea, Rep.","2009","10.3465060963923",""
"Korea, Rep.","2008","10.3698326562231",""
"Korea, Rep.","2007","10.1995817411096",""
"Korea, Rep.","2006","9.72993277963223",""
"Korea, Rep.","2005","9.61654700082847",""
"Korea, Rep.","2004","10.039183574571",""
"Korea, Rep.","2003","9.74136560386337",""
"Korea, Rep.","2002","9.77762888590209",""
"Korea, Rep.","2001","9.50631335841722",""
"Korea, Rep.","2000","9.52093176005307",""
"Korea, Rep.","1999","8.57771024734346",""
"Korea, Rep.","1998","7.88207087063803",""
"Korea, Rep.","1997","9.35798161971276",""
"Korea, Rep.","1996","8.86949002454295",""
"Korea, Rep.","1995","8.31107138135947",""
"Korea, Rep.","1994","7.70667723380511",""
"Korea, Rep.","1993","7.2848582185147",""
"Korea, Rep.","1992","6.49814288491884",""
"Korea, Rep.","1991","6.03946222932418",""
"Korea, Rep.","1990","5.76037425211894",""
"Korea, Rep.","1989","5.55599804169885",""
"Korea, Rep.","1988","5.28082935536031",""
"Korea, Rep.","1987","4.62884887663139",""
"Korea, Rep.","1986","4.42696724878253",""
"Korea, Rep.","1985","4.3703049256987",""
"Korea, Rep.","1984","4.05661068878063",""
"Korea, Rep.","1983","3.78107893322951",""
"Korea, Rep.","1982","3.60840908915223",""
"Korea, Rep.","1981","3.60873746954284",""
"Korea, Rep.","1980","3.53765053434504",""
"Korea, Rep.","1979","3.54905609374865",""
"Korea, Rep.","1978","3.06757214150109",""
"Korea, Rep.","1977","2.90324264431347",""
"Korea, Rep.","1976","2.60280779210904",""
"Korea, Rep.","1975","2.31937141314415",""
"Korea, Rep.","1974","2.18166435135716",""
"Korea, Rep.","1973","2.14333025375457",""
"Korea, Rep.","1972","1.8008084426734",""
"Korea, Rep.","1971","1.78260872341885",""
"Korea, Rep.","1970","1.66819197907051",""
"Korea, Rep.","1969","1.34802730867157",""
"Korea, Rep.","1968","1.20765572631074",""
"Korea, Rep.","1967","1.16663508787616",""
"Korea, Rep.","1966","1.01966409960248",""
"Korea, Rep.","1965","0.871121999155956",""
"Korea, Rep.","1964","0.793961904513465",""
"Korea, Rep.","1963","0.774109781005597",""
"Korea, Rep.","1962","0.651713666827217",""
"Korea, Rep.","1961","0.561314583166525",""
"Korea, Rep.","1960","0.501837250634426",""
"Kuwait","2011","28.1026617530789",""
"Kuwait","2010","29.6934334769419",""
"Kuwait","2009","29.7217037924257",""
"Kuwait","2008","30.5812637462158",""
"Kuwait","2007","29.6368493388655",""
"Kuwait","2006","30.8721911464249",""
"Kuwait","2005","31.6074883239294",""
"Kuwait","2004","29.3279562248655",""
"Kuwait","2003","28.5890492000689",""
"Kuwait","2002","28.512322649672",""
"Kuwait","2001","28.9652943535298",""
"Kuwait","2000","27.7590229441245",""
"Kuwait","1999","29.151545043256",""
"Kuwait","1998","29.296602910012",""
"Kuwait","1997","32.5695855196364",""
"Kuwait","1996","30.6205356107127",""
"Kuwait","1995","33.4884617334675",""
"Kuwait","1991","5.07724688731559",""
"Kuwait","1990","23.4660841681109",""
"Kuwait","1989","17.4671490034038",""
"Kuwait","1988","16.4357597077865",""
"Kuwait","1987","16.4082452618681",""
"Kuwait","1986","19.3728195629555",""
"Kuwait","1985","16.8038079432036",""
"Kuwait","1984","17.1105433314032",""
"Kuwait","1983","13.6234793106818",""
"Kuwait","1982","13.9378617445378",""
"Kuwait","1981","17.3606355899236",""
"Kuwait","1980","17.8245281873988",""
"Kuwait","1979","13.4310703436448",""
"Kuwait","1978","16.8330871266924",""
"Kuwait","1977","14.5818132858683",""
"Kuwait","1976","16.562042846782",""
"Kuwait","1975","16.0084390313046",""
"Kuwait","1974","19.558233756667",""
"Kuwait","1973","26.1567677330045",""
"Kuwait","1972","31.8830200739085",""
"Kuwait","1971","33.5926067582622",""
"Kuwait","1970","33.3810678446888",""
"Kuwait","1969","38.6689249952441",""
"Kuwait","1968","35.1112223665066",""
"Kuwait","1967","43.4283027016324",""
"Kuwait","1966","65.8865574176087",""
"Kuwait","1965","73.4581840957499",""
"Kuwait","1964","58.7327304423622",""
"Kuwait","1963","44.6094899977729",""
"Kuwait","1962","42.6371176837401",""
"Kuwait","1961","33.8773006967849",""
"Kuwait","1960","29.7881982883014",""
"Kyrgyz Republic","2011","1.19959162949262",""
"Kyrgyz Republic","2010","1.12946750123901",""
"Kyrgyz Republic","2009","1.18048613304107",""
"Kyrgyz Republic","2008","1.06934344858706",""
"Kyrgyz Republic","2007","1.12061916331334",""
"Kyrgyz Republic","2006","0.991517898206347",""
"Kyrgyz Republic","2005","1.01644074691047",""
"Kyrgyz Republic","2004","1.12135620114796",""
"Kyrgyz Republic","2003","1.05648107390003",""
"Kyrgyz Republic","2002","0.971361532450358",""
"Kyrgyz Republic","2001","0.764529938727225",""
"Kyrgyz Republic","2000","0.924535562632696",""
"Kyrgyz Republic","1999","0.94243203041071",""
"Kyrgyz Republic","1998","1.22105179282869",""
"Kyrgyz Republic","1997","1.1673121965761",""
"Kyrgyz Republic","1996","1.20743842364532",""
"Kyrgyz Republic","1995","0.972956319621086",""
"Kyrgyz Republic","1994","1.34006998737569",""
"Kyrgyz Republic","1993","1.83889897491531",""
"Kyrgyz Republic","1992","2.40546883996988",""
"Lao PDR","2011","0.188910505867133",""
"Lao PDR","2010","0.203248950889891",""
"Lao PDR","2009","0.160311794619766",""
"Lao PDR","2008","0.161954987884255",""
"Lao PDR","2007","0.15804879559919",""
"Lao PDR","2006","0.270683528243724",""
"Lao PDR","2005","0.249572498717148",""
"Lao PDR","2004","0.251426515499318",""
"Lao PDR","2003","0.202444056760679",""
"Lao PDR","2002","0.213928437719225",""
"Lao PDR","2001","0.166291561507261",""
"Lao PDR","2000","0.181878534026318",""
"Lao PDR","1999","0.182087006847333",""
"Lao PDR","1998","0.139152368059922",""
"Lao PDR","1997","0.125883024658598",""
"Lao PDR","1996","0.101895917345357",""
"Lao PDR","1995","0.0777518674191101",""
"Lao PDR","1994","0.0634016385233259",""
"Lao PDR","1993","0.0603009508436858",""
"Lao PDR","1992","0.061973270452489",""
"Lao PDR","1991","0.0578794839083355",""
"Lao PDR","1990","0.0552487982713092",""
"Lao PDR","1989","0.0568673846329055",""
"Lao PDR","1988","0.0521358671888426",""
"Lao PDR","1987","0.0536625053336709",""
"Lao PDR","1986","0.0552196299828544",""
"Lao PDR","1985","0.0548035471428436",""
"Lao PDR","1984","0.0512240980954749",""
"Lao PDR","1983","0.0515812868236815",""
"Lao PDR","1982","0.0464435204365805",""
"Lao PDR","1981","0.0453184107645053",""
"Lao PDR","1980","0.05749590878473",""
"Lao PDR","1979","0.069852635786489",""
"Lao PDR","1978","0.0730121176456459",""
"Lao PDR","1977","0.0737734600631265",""
"Lao PDR","1976","0.0722750683373506",""
"Lao PDR","1975","0.0830164994238588",""
"Lao PDR","1974","0.098194369689618",""
"Lao PDR","1973","0.177304786999837",""
"Lao PDR","1972","0.17185224493449",""
"Lao PDR","1971","0.152811930857498",""
"Lao PDR","1970","0.212973445891233",""
"Lao PDR","1969","0.121848367189332",""
"Lao PDR","1968","0.0660244093276965",""
"Lao PDR","1967","0.127862568649746",""
"Lao PDR","1966","0.096281189910922",""
"Lao PDR","1965","0.0754633539725744",""
"Lao PDR","1964","0.0741049523119933",""
"Lao PDR","1963","0.0645576428274029",""
"Lao PDR","1962","0.0594658291756083",""
"Lao PDR","1961","0.0524029323920717",""
"Lao PDR","1960","0.0380547788054779",""
"Latin America & Caribbean (all income levels)","2011","2.93332917595013",""
"Latin America & Caribbean (all income levels)","2010","2.89604316131615",""
"Latin America & Caribbean (all income levels)","2009","2.77490224983393",""
"Latin America & Caribbean (all income levels)","2008","2.8858056084818",""
"Latin America & Caribbean (all income levels)","2007","2.78462859514734",""
"Latin America & Caribbean (all income levels)","2006","2.73027616383084",""
"Latin America & Caribbean (all income levels)","2005","2.665208561055",""
"Latin America & Caribbean (all income levels)","2004","2.57768401890673",""
"Latin America & Caribbean (all income levels)","2003","2.5824134292477",""
"Latin America & Caribbean (all income levels)","2002","2.57555572510336",""
"Latin America & Caribbean (all income levels)","2001","2.594987994631",""
"Latin America & Caribbean (all income levels)","2000","2.57186222089684",""
"Latin America & Caribbean (all income levels)","1999","2.64089473634778",""
"Latin America & Caribbean (all income levels)","1998","2.61881709033047",""
"Latin America & Caribbean (all income levels)","1997","2.511267599033",""
"Latin America & Caribbean (all income levels)","1996","2.4248286099332",""
"Latin America & Caribbean (all income levels)","1995","2.35713956282068",""
"Latin America & Caribbean (all income levels)","1994","2.38362755759542",""
"Latin America & Caribbean (all income levels)","1993","2.32135126358829",""
"Latin America & Caribbean (all income levels)","1992","2.2904594188793",""
"Latin America & Caribbean (all income levels)","1991","2.29111582181418",""
"Latin America & Caribbean (all income levels)","1990","2.28598948653282",""
"Latin America & Caribbean (all income levels)","1989","2.42578437421015",""
"Latin America & Caribbean (all income levels)","1988","2.3348387468096",""
"Latin America & Caribbean (all income levels)","1987","2.32458002238422",""
"Latin America & Caribbean (all income levels)","1986","2.25766242405964",""
"Latin America & Caribbean (all income levels)","1985","2.21875769510925",""
"Latin America & Caribbean (all income levels)","1984","2.20106440794001",""
"Latin America & Caribbean (all income levels)","1983","2.2324540361587",""
"Latin America & Caribbean (all income levels)","1982","2.37673580591842",""
"Latin America & Caribbean (all income levels)","1981","2.36649508399638",""
"Latin America & Caribbean (all income levels)","1980","2.44334989627507",""
"Latin America & Caribbean (all income levels)","1979","2.37714998513498",""
"Latin America & Caribbean (all income levels)","1978","2.27074105149604",""
"Latin America & Caribbean (all income levels)","1977","2.15623540536504",""
"Latin America & Caribbean (all income levels)","1976","2.10985146645911",""
"Latin America & Caribbean (all income levels)","1975","2.06194441040372",""
"Latin America & Caribbean (all income levels)","1974","2.0730392448284",""
"Latin America & Caribbean (all income levels)","1973","2.00736442308008",""
"Latin America & Caribbean (all income levels)","1972","1.88460673913239",""
"Latin America & Caribbean (all income levels)","1971","1.84088091574573",""
"Latin America & Caribbean (all income levels)","1970","1.78965663337807",""
"Latin America & Caribbean (all income levels)","1969","1.6633845344697",""
"Latin America & Caribbean (all income levels)","1968","1.576493381401",""
"Latin America & Caribbean (all income levels)","1967","1.51565801534182",""
"Latin America & Caribbean (all income levels)","1966","1.44869791070195",""
"Latin America & Caribbean (all income levels)","1965","1.4133785966339",""
"Latin America & Caribbean (all income levels)","1964","1.40197001772591",""
"Latin America & Caribbean (all income levels)","1963","1.33126349189913",""
"Latin America & Caribbean (all income levels)","1962","1.3678592226342",""
"Latin America & Caribbean (all income levels)","1961","1.32604703089307",""
"Latin America & Caribbean (all income levels)","1960","1.33339501076359",""
"Latin America & Caribbean (developing only)","2011","2.38417560728642",""
"Latin America & Caribbean (developing only)","2010","2.34697102573538",""
"Latin America & Caribbean (developing only)","2009","2.22756049279665",""
"Latin America & Caribbean (developing only)","2008","2.31794645814432",""
"Latin America & Caribbean (developing only)","2007","2.26156096035544",""
"Latin America & Caribbean (developing only)","2006","2.20034148860959",""
"Latin America & Caribbean (developing only)","2005","2.19407698107607",""
"Latin America & Caribbean (developing only)","2004","2.1211090658468",""
"Latin America & Caribbean (developing only)","2003","2.09636731089167",""
"Latin America & Caribbean (developing only)","2002","2.09781035519823",""
"Latin America & Caribbean (developing only)","2001","2.14189048955747",""
"Latin America & Caribbean (developing only)","2000","2.12004095537068",""
"Latin America & Caribbean (developing only)","1999","2.12470326905148",""
"Latin America & Caribbean (developing only)","1998","2.13702553017392",""
"Latin America & Caribbean (developing only)","1997","2.08878141016342",""
"Latin America & Caribbean (developing only)","1996","2.02804712097203",""
"Latin America & Caribbean (developing only)","1995","1.9476765933171",""
"Latin America & Caribbean (developing only)","1994","1.98580625001692",""
"Latin America & Caribbean (developing only)","1993","1.94089112896093",""
"Latin America & Caribbean (developing only)","1992","1.92560990828577",""
"Latin America & Caribbean (developing only)","1991","1.90377887106822",""
"Latin America & Caribbean (developing only)","1990","1.88541045734406",""
"Latin America & Caribbean (developing only)","1989","2.06533408281768",""
"Latin America & Caribbean (developing only)","1988","1.92992895166231",""
"Latin America & Caribbean (developing only)","1987","1.94817362035624",""
"Latin America & Caribbean (developing only)","1986","1.89431876355829",""
"Latin America & Caribbean (developing only)","1985","1.86146653448918",""
"Latin America & Caribbean (developing only)","1984","1.83971365462438",""
"Latin America & Caribbean (developing only)","1983","1.87338018203697",""
"Latin America & Caribbean (developing only)","1982","2.02243419135128",""
"Latin America & Caribbean (developing only)","1981","1.99247825807597",""
"Latin America & Caribbean (developing only)","1980","2.02885779560528",""
"Latin America & Caribbean (developing only)","1979","1.97917974986238",""
"Latin America & Caribbean (developing only)","1978","1.90643219278955",""
"Latin America & Caribbean (developing only)","1977","1.7655564185924",""
"Latin America & Caribbean (developing only)","1976","1.73011799781639",""
"Latin America & Caribbean (developing only)","1975","1.67059371117088",""
"Latin America & Caribbean (developing only)","1974","1.61416255422382",""
"Latin America & Caribbean (developing only)","1973","1.551242065256",""
"Latin America & Caribbean (developing only)","1972","1.42457090130164",""
"Latin America & Caribbean (developing only)","1971","1.36403748308042",""
"Latin America & Caribbean (developing only)","1970","1.28378432487196",""
"Latin America & Caribbean (developing only)","1969","1.19295055335779",""
"Latin America & Caribbean (developing only)","1968","1.13300729110028",""
"Latin America & Caribbean (developing only)","1967","1.06636796985346",""
"Latin America & Caribbean (developing only)","1966","1.02770836827596",""
"Latin America & Caribbean (developing only)","1965","0.969424815839676",""
"Latin America & Caribbean (developing only)","1964","0.988551076003737",""
"Latin America & Caribbean (developing only)","1963","0.933307510224443",""
"Latin America & Caribbean (developing only)","1962","0.924845384567969",""
"Latin America & Caribbean (developing only)","1961","0.908471896843209",""
"Latin America & Caribbean (developing only)","1960","0.900351907994315",""
"Latvia","2011","3.7868014365136",""
"Latvia","2010","3.963228139429",""
"Latvia","2009","3.44326644313384",""
"Latvia","2008","3.62940575624552",""
"Latvia","2007","3.77978525899583",""
"Latvia","2006","3.41845609160293",""
"Latvia","2005","3.20543246624641",""
"Latvia","2004","3.15153800811445",""
"Latvia","2003","3.09809895736586",""
"Latvia","2002","2.87941119561176",""
"Latvia","2001","2.93244522221319",""
"Latvia","2000","2.63615720892906",""
"Latvia","1999","2.85630847670051",""
"Latvia","1998","3.34896405381036",""
"Latvia","1997","3.43811725420094",""
"Latvia","1996","3.86365700779173",""
"Latvia","1995","3.87940674173942",""
"Latvia","1994","4.48929799241652",""
"Latvia","1993","4.72378622785561",""
"Latvia","1992","5.17858211141788",""
"Least developed countries: UN classification","2011","0.268707273387085",""
"Least developed countries: UN classification","2010","0.263975339174459",""
"Least developed countries: UN classification","2009","0.253354925258459",""
"Least developed countries: UN classification","2008","0.24104747234001",""
"Least developed countries: UN classification","2007","0.235666157013725",""
"Least developed countries: UN classification","2006","0.230788040445752",""
"Least developed countries: UN classification","2005","0.211674981649107",""
"Least developed countries: UN classification","2004","0.216078812733817",""
"Least developed countries: UN classification","2003","0.18804378209045",""
"Least developed countries: UN classification","2002","0.186320080405551",""
"Least developed countries: UN classification","2001","0.17752534369833",""
"Least developed countries: UN classification","2000","0.168666316317605",""
"Least developed countries: UN classification","1999","0.163647940598726",""
"Least developed countries: UN classification","1998","0.154343165377198",""
"Least developed countries: UN classification","1997","0.167879043392497",""
"Least developed countries: UN classification","1996","0.170502419994326",""
"Least developed countries: UN classification","1995","0.162238377777146",""
"Least developed countries: UN classification","1994","0.140955746599226",""
"Least developed countries: UN classification","1993","0.13834673233458",""
"Least developed countries: UN classification","1992","0.151059467237084",""
"Least developed countries: UN classification","1991","0.144816440782689",""
"Least developed countries: UN classification","1990","0.14657668252966",""
"Least developed countries: UN classification","1989","0.150793258205999",""
"Least developed countries: UN classification","1988","0.155478250774933",""
"Least developed countries: UN classification","1987","0.151900619683767",""
"Least developed countries: UN classification","1986","0.148510452673391",""
"Least developed countries: UN classification","1985","0.15106612345283",""
"Least developed countries: UN classification","1984","0.148413445452861",""
"Least developed countries: UN classification","1983","0.146860993471996",""
"Least developed countries: UN classification","1982","0.146034944157939",""
"Least developed countries: UN classification","1981","0.14853770311183",""
"Least developed countries: UN classification","1980","0.152833828361477",""
"Least developed countries: UN classification","1979","0.149936507372522",""
"Least developed countries: UN classification","1978","0.143592833844965",""
"Least developed countries: UN classification","1977","0.139624953806017",""
"Least developed countries: UN classification","1976","0.137998104335927",""
"Least developed countries: UN classification","1975","0.146494716143029",""
"Least developed countries: UN classification","1974","0.154274174488033",""
"Least developed countries: UN classification","1973","0.158664271506403",""
"Least developed countries: UN classification","1972","0.148974461709148",""
"Least developed countries: UN classification","1971","0.15149028948981",""
"Least developed countries: UN classification","1970","0.151061798627806",""
"Least developed countries: UN classification","1969","0.149767157129608",""
"Least developed countries: UN classification","1968","0.159864750770183",""
"Least developed countries: UN classification","1967","0.119151483983619",""
"Least developed countries: UN classification","1966","0.116282443797697",""
"Least developed countries: UN classification","1965","0.11576843097357",""
"Least developed countries: UN classification","1964","0.104345092956013",""
"Least developed countries: UN classification","1963","0.096346910253206",""
"Least developed countries: UN classification","1962","0.102146221989765",""
"Least developed countries: UN classification","1961","0.0934255325433107",""
"Least developed countries: UN classification","1960","0.0983118113538991",""
"Lebanon","2011","4.6683125079609",""
"Lebanon","2010","4.63241188465437",""
"Lebanon","2009","5.0010022139099",""
"Lebanon","2008","4.20206093898631",""
"Lebanon","2007","3.30938046607624",""
"Lebanon","2006","3.57296142681329",""
"Lebanon","2005","4.0745824099888",""
"Lebanon","2004","4.35775719590989",""
"Lebanon","2003","4.92174339666683",""
"Lebanon","2002","4.55194726303365",""
"Lebanon","2001","4.82293924625172",""
"Lebanon","2000","4.7240373619173",""
"Lebanon","1999","5.22519396286139",""
"Lebanon","1998","5.34866022684941",""
"Lebanon","1997","5.06175962367963",""
"Lebanon","1996","4.4957251347618",""
"Lebanon","1995","4.4921688689216",""
"Lebanon","1994","4.28381081856099",""
"Lebanon","1993","4.01986030359252",""
"Lebanon","1992","4.02583182487629",""
"Lebanon","1991","3.45187654883445",""
"Lebanon","1990","3.36715872141483",""
"Lebanon","1989","3.00855072544987",""
"Lebanon","1988","2.87056250241232",""
"Lebanon","1987","2.98197914662998",""
"Lebanon","1986","2.89821872116954",""
"Lebanon","1985","3.00994547919687",""
"Lebanon","1984","2.6438078620171",""
"Lebanon","1983","2.76066299676196",""
"Lebanon","1982","2.32227828259977",""
"Lebanon","1981","2.42807482204933",""
"Lebanon","1980","2.37166899397918",""
"Lebanon","1979","2.36569464141832",""
"Lebanon","1978","2.19326685541533",""
"Lebanon","1977","2.13866498044681",""
"Lebanon","1976","2.35823838248866",""
"Lebanon","1975","2.49716018174526",""
"Lebanon","1974","2.85202738864833",""
"Lebanon","1973","2.89170166737488",""
"Lebanon","1972","2.37007162118603",""
"Lebanon","1971","2.26853429833585",""
"Lebanon","1970","1.71905364448466",""
"Lebanon","1969","1.93402274673211",""
"Lebanon","1968","1.67347877510499",""
"Lebanon","1967","1.64225486815183",""
"Lebanon","1966","1.69908360790774",""
"Lebanon","1965","1.58607721255581",""
"Lebanon","1964","1.60066519303237",""
"Lebanon","1963","1.52592920238068",""
"Lebanon","1962","1.48373168314569",""
"Lebanon","1961","1.43957781943093",""
"Lebanon","1960","1.43028942444764",""
"Lesotho","2011","1.08226960820483",""
"Lesotho","2010","1.12348937076056",""
"Lesotho","2009","1.06118277965427",""
"Lesotho","2008","1.05611111280128",""
"Lesotho","2007","0.753779805855427",""
"Lesotho","2006","0.744608819565593",""
"Lesotho","2005","0.736886788337996",""
"Liberia","2011","0.218425012023314",""
"Liberia","2010","0.202899198835773",""
"Liberia","2009","0.138178274592843",""
"Liberia","2008","0.156752837494847",""
"Liberia","2007","0.19259798253262",""
"Liberia","2006","0.22425788908309",""
"Liberia","2005","0.226538984508466",""
"Liberia","2004","0.196900249101705",""
"Liberia","2003","0.170191170793881",""
"Liberia","2002","0.163605502767634",""
"Liberia","2001","0.167528353291516",""
"Liberia","2000","0.150891365326311",""
"Liberia","1999","0.148458560301705",""
"Liberia","1998","0.151950384760475",""
"Liberia","1997","0.150382828321263",""
"Liberia","1996","0.156837675476533",""
"Liberia","1995","0.160437343533721",""
"Liberia","1994","0.15800179085436",""
"Liberia","1993","0.160837421605115",""
"Liberia","1992","0.142799328822008",""
"Liberia","1991","0.138440316350929",""
"Liberia","1990","0.230181793799637",""
"Liberia","1989","0.312301534193909",""
"Liberia","1988","0.376765206461773",""
"Liberia","1987","0.34896712691535",""
"Liberia","1986","0.33066469343191",""
"Liberia","1985","0.32874542308739",""
"Liberia","1984","0.323683182867455",""
"Liberia","1983","0.337551713551881",""
"Liberia","1982","0.295330067646373",""
"Liberia","1981","0.988810247757793",""
"Liberia","1980","1.07925373930862",""
"Liberia","1979","1.06347151744738",""
"Liberia","1978","0.848995606128887",""
"Liberia","1977","0.85491091234596",""
"Liberia","1976","0.881734422583078",""
"Liberia","1975","0.911877646353803",""
"Liberia","1974","1.08903540033262",""
"Liberia","1973","0.96269109652332",""
"Liberia","1972","1.00653218072389",""
"Liberia","1971","1.0464823689695",""
"Liberia","1970","1.02282409024827",""
"Liberia","1969","0.919861491138975",""
"Liberia","1968","0.655380852654311",""
"Liberia","1967","0.465652918100948",""
"Liberia","1966","0.47719714112946",""
"Liberia","1965","0.444850945914022",""
"Liberia","1964","0.395430416291559",""
"Liberia","1963","0.297261045572912",""
"Liberia","1962","0.21620963421168",""
"Liberia","1961","0.140928084297613",""
"Liberia","1960","0.147293526636282",""
"Libya","2011","6.20491434412335",""
"Libya","2010","10.5426958884223",""
"Libya","2009","10.0370768021544",""
"Libya","2008","9.13662436620348",""
"Libya","2007","8.84546263963173",""
"Libya","2006","9.22779415247525",""
"Libya","2005","8.98176054197995",""
"Libya","2004","8.82990234996907",""
"Libya","2003","8.76549847160879",""
"Libya","2002","8.66788551124332",""
"Libya","2001","8.86097165172983",""
"Libya","2000","8.82729728190324",""
"Libya","1999","8.5064889063094",""
"Libya","1998","8.82354469471245",""
"Libya","1997","8.88469645368775",""
"Libya","1996","8.88421333452439",""
"Libya","1995","9.43397792875326",""
"Libya","1994","9.22212008472281",""
"Libya","1993","8.30088551970254",""
"Libya","1992","8.10570349748989",""
"Libya","1991","9.52690872397599",""
"Libya","1990","8.36209783560866",""
"Libya","1989","8.69072477260116",""
"Libya","1988","8.69194109987246",""
"Libya","1987","7.98810931278956",""
"Libya","1986","8.59782251714877",""
"Libya","1985","8.18064096171597",""
"Libya","1984","7.7066686697553",""
"Libya","1983","8.48801135749974",""
"Libya","1982","8.91645435262623",""
"Libya","1981","8.68196416518008",""
"Libya","1980","8.43065373903583",""
"Libya","1979","8.48076030936231",""
"Libya","1978","7.19273576244456",""
"Libya","1977","7.07869199099556",""
"Libya","1976","6.5620931645603",""
"Libya","1975","4.4170780362585",""
"Libya","1974","3.71750054586173",""
"Libya","1973","6.05509108999581",""
"Libya","1972","6.60377566255742",""
"Libya","1971","9.80302337956411",""
"Libya","1970","15.2922903667659",""
"Libya","1969","17.5538838541991",""
"Libya","1968","15.5271527457219",""
"Libya","1967","9.94130993773839",""
"Libya","1966","1.4712486290485",""
"Libya","1965","0.591501553351133",""
"Libya","1964","0.401700302730628",""
"Libya","1963","0.918989316699652",""
"Libya","1962","0.682700644969783",""
"Libya","1961","0.805632082897532",""
"Libya","1960","0.483113477431659",""
"Liechtenstein","2011","1.40509620384815",""
"Liechtenstein","2010","1.61737788069247",""
"Liechtenstein","2009","1.52774691700922",""
"Liechtenstein","2008","1.95047731026567",""
"Liechtenstein","2007","1.96644181648839",""
"Lithuania","2011","4.53755851412512",""
"Lithuania","2010","4.31901777106508",""
"Lithuania","2009","3.92563760782771",""
"Lithuania","2008","4.59889764060194",""
"Lithuania","2007","4.56432438521534",""
"Lithuania","2006","4.37136507468556",""
"Lithuania","2005","4.21163403288099",""
"Lithuania","2004","3.94706809887255",""
"Lithuania","2003","3.78165988475682",""
"Lithuania","2002","3.83733485290876",""
"Lithuania","2001","3.72213149753171",""
"Lithuania","2000","3.48620760009327",""
"Lithuania","1999","3.88525916808116",""
"Lithuania","1998","4.56343434861386",""
"Lithuania","1997","4.29048201509481",""
"Lithuania","1996","4.36788461170037",""
"Lithuania","1995","4.46514674980202",""
"Lithuania","1994","4.74675812601309",""
"Lithuania","1993","4.7507726171607",""
"Lithuania","1992","5.98594529790163",""
"Low & middle income","2011","3.10317444743731",""
"Low & middle income","2010","2.92890906287462",""
"Low & middle income","2009","2.82047284776776",""
"Low & middle income","2008","2.71556210666032",""
"Low & middle income","2007","2.62824684659749",""
"Low & middle income","2006","2.53543983009554",""
"Low & middle income","2005","2.39718108079486",""
"Low & middle income","2004","2.29453237018534",""
"Low & middle income","2003","2.11097089859574",""
"Low & middle income","2002","1.91708324976591",""
